Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,26.358776092529297,26.544401168823242,25.245025634765625,25.523462295532227,11.298221588134766,870571
2010-01-05,25.80190086364746,25.894712448120117,24.316898345947266,24.316898345947266,10.76412296295166,823164
2010-01-06,24.316898345947266,24.827367782592773,24.316898345947266,24.641742706298828,10.907918930053711,611985
2010-01-07,24.316898345947266,24.734554290771484,23.481584548950195,23.574398040771484,10.43544864654541,921211
2010-01-08,23.574398040771484,23.7136173248291,22.92470932006836,23.620803833007812,10.455989837646484,656160
2010-01-11,24.13127326965332,24.22408676147461,23.945648193359375,24.084867477416992,10.661413192749023,692793
2010-01-12,24.316898345947266,24.316898345947266,24.13127326965332,24.316898345947266,10.76412296295166,240269
2010-01-13,24.316898345947266,25.80190086364746,24.13127326965332,24.688148498535156,10.928462028503418,731581
2010-01-14,25.01299285888672,26.405181884765625,24.827367782592773,26.405181884765625,11.688525199890137,1960940
2010-01-15,26.915651321411133,27.286901473999023,25.987525939941406,25.987525939941406,11.503643989562988,3390703
2010-01-18,26.080337524414062,27.37971305847168,25.987525939941406,26.730026245117188,11.832318305969238,1988954
2010-01-19,27.565340042114258,27.565340042114258,26.451587677001953,26.59080696105957,11.7706937789917,1575217
2010-01-20,26.730026245117188,26.915651321411133,25.987525939941406,26.080337524414062,11.544727325439453,808080
2010-01-21,25.894712448120117,25.987525939941406,24.8737735748291,24.8737735748291,11.010631561279297,895352
2010-01-22,23.85283660888672,24.8737735748291,23.7136173248291,24.22408676147461,10.723040580749512,602288
2010-01-25,24.22408676147461,24.5953369140625,23.945648193359375,24.13127326965332,10.681953430175781,405117
2010-01-26,24.22408676147461,24.54892921447754,22.831897735595703,22.92470932006836,10.147858619689941,696026
2010-01-27,22.92470932006836,22.92470932006836,21.67173957824707,21.76455307006836,9.634300231933594,665857
2010-01-28,21.76455307006836,22.831897735595703,21.439708709716797,22.55345916748047,9.983519554138184,895352
2010-01-29,22.182209014892578,22.367834091186523,21.7181453704834,22.089397430419922,9.778098106384277,269360
2010-02-01,22.275022506713867,22.739084243774414,22.275022506713867,22.275022506713867,9.86026668548584,294141
2010-02-02,22.92470932006836,22.92470932006836,21.7181453704834,21.996583938598633,9.73701286315918,463299
2010-02-03,22.275022506713867,22.55345916748047,22.182209014892578,22.55345916748047,9.983519554138184,368484
2010-02-04,22.55345916748047,23.38877296447754,22.55345916748047,23.29595947265625,10.312192916870117,386800
2010-02-05,22.55345916748047,22.739084243774414,21.7181453704834,21.950178146362305,9.716470718383789,471918
2010-02-08,20.41876983642578,20.650800704956055,19.9547061920166,20.46517562866211,9.059120178222656,620605
2010-02-09,20.697208404541016,21.439708709716797,20.5579891204834,21.161270141601562,9.367252349853516,439595
2010-02-10,21.486114501953125,22.228614807128906,21.486114501953125,21.950178146362305,9.716470718383789,346935
2010-02-22,22.367834091186523,22.460647583007812,22.089397430419922,22.182209014892578,9.819180488586426,170235
2010-02-23,21.810958862304688,22.13580322265625,21.625333786010742,21.857364654541016,9.675385475158691,252120
2010-02-24,21.67173957824707,22.182209014892578,21.532520294189453,21.996583938598633,9.73701286315918,187474
2010-02-25,22.13580322265625,22.460647583007812,21.810958862304688,21.996583938598633,9.73701286315918,289831
2010-02-26,21.625333786010742,22.13580322265625,21.625333786010742,21.810958862304688,9.654844284057617,144376
2010-03-01,21.7181453704834,22.275022506713867,21.67173957824707,22.182209014892578,9.819180488586426,427743
2010-03-02,22.460647583007812,22.92470932006836,22.460647583007812,22.55345916748047,9.983519554138184,440672
2010-03-03,22.785491943359375,23.01752281188965,22.460647583007812,22.831897735595703,10.10677433013916,679864
2010-03-04,23.38877296447754,23.38877296447754,22.646272659301758,22.831897735595703,10.10677433013916,508551
2010-03-05,23.01752281188965,23.156740188598633,22.739084243774414,22.831897735595703,10.10677433013916,393265
2010-03-08,23.01752281188965,23.76002311706543,22.971115112304688,23.574398040771484,10.43544864654541,962153
2010-03-09,23.574398040771484,23.574398040771484,23.063928604125977,23.203147888183594,10.271110534667969,229494
2010-03-10,23.34236717224121,23.620803833007812,23.203147888183594,23.203147888183594,10.271110534667969,346935
2010-03-11,23.34236717224121,23.574398040771484,22.739084243774414,22.785491943359375,10.086230278015137,534410
2010-03-12,22.87830352783203,23.01752281188965,22.59986686706543,22.646272659301758,10.024603843688965,317844
2010-03-15,22.831897735595703,23.110334396362305,22.275022506713867,22.460647583007812,9.942434310913086,301683
2010-03-16,22.460647583007812,22.92470932006836,22.460647583007812,22.831897735595703,10.10677433013916,127137
2010-03-17,23.156740188598633,23.38877296447754,23.01752281188965,23.38877296447754,10.353280067443848,365252
2010-03-18,23.667211532592773,24.038461685180664,23.29595947265625,24.038461685180664,10.64087200164795,753130
2010-03-19,24.038461685180664,25.05940055847168,23.574398040771484,24.780961990356445,10.969544410705566,1506261
2010-03-22,24.780961990356445,24.780961990356445,24.780961990356445,24.780961990356445,10.969544410705566,0
2010-03-23,25.05940055847168,25.33783721923828,24.5953369140625,24.641742706298828,10.907918930053711,965386
2010-03-24,24.8737735748291,25.245025634765625,24.641742706298828,24.641742706298828,10.907918930053711,566733
2010-03-25,24.688148498535156,25.291431427001953,24.641742706298828,25.198617935180664,11.154426574707031,562423
2010-03-26,25.05940055847168,26.96205711364746,25.01299285888672,25.80190086364746,11.42147445678711,3170905
2010-03-29,25.523462295532227,26.265962600708008,25.245025634765625,25.80190086364746,11.42147445678711,1139931
2010-03-30,27.101276397705078,27.565340042114258,26.63721466064453,26.96205711364746,11.935028076171875,3023296
2010-03-31,26.96205711364746,27.42612075805664,26.63721466064453,26.822839736938477,11.873405456542969,1820873
2010-04-01,27.101276397705078,27.33330726623535,26.730026245117188,26.822839736938477,11.873405456542969,1563365
2010-04-02,26.915651321411133,27.194089889526367,26.869245529174805,26.915651321411133,11.91448974609375,869494
2010-04-06,27.37971305847168,28.215028762817383,27.37971305847168,27.565340042114258,12.202081680297852,2276630
2010-04-07,27.565340042114258,27.93659019470215,27.240495681762695,27.565340042114258,12.202081680297852,978315
2010-04-08,27.658151626586914,27.84377670288086,27.194089889526367,27.240495681762695,12.058282852172852,968618
2010-04-09,27.286901473999023,27.47252655029297,26.915651321411133,27.05487060546875,11.976115226745605,618450
2010-04-12,27.194089889526367,27.565340042114258,27.05487060546875,27.194089889526367,12.037741661071777,550571
2010-04-13,27.37971305847168,27.37971305847168,26.915651321411133,26.96205711364746,11.935028076171875,400807
2010-04-14,27.147682189941406,27.47252655029297,27.101276397705078,27.286901473999023,12.078825950622559,563501
2010-04-15,27.611745834350586,28.075809478759766,27.37971305847168,27.47252655029297,12.160996437072754,1314476
2010-04-16,27.565340042114258,29.375185012817383,27.518932342529297,29.282373428344727,12.962140083312988,4637301
2010-04-19,29.282373428344727,30.72096824645996,29.235965728759766,29.42159080505371,13.023768424987793,5997031
2010-04-20,30.349716186523438,31.417062759399414,29.88565444946289,31.417062759399414,13.907083511352539,5042419
2010-04-21,32.113155364990234,32.29878234863281,30.442529678344727,30.999404907226562,13.722201347351074,3404710
2010-04-22,31.09221839904785,32.066749572753906,31.09221839904785,31.277843475341797,13.845455169677734,2090233
2010-04-23,31.788312911987305,31.788312911987305,29.700029373168945,29.700029373168945,13.147021293640137,2179661
2010-04-26,30.25690460205078,30.535343170166016,29.97846794128418,30.024873733520508,13.290818214416504,1434072
2010-04-27,30.210498809814453,30.999404907226562,30.210498809814453,30.581748962402344,13.537325859069824,896430
2010-04-28,29.235965728759766,30.581748962402344,29.235965728759766,30.581748962402344,13.537325859069824,916901
2010-04-29,31.5562801361084,32.71643829345703,31.463468551635742,32.484405517578125,14.379554748535156,4333463
2010-04-30,32.39159393310547,32.855655670166016,30.999404907226562,31.277843475341797,13.845455169677734,2011580
2010-05-03,31.277843475341797,32.6700325012207,31.277843475341797,31.741905212402344,14.050878524780273,1897371
2010-05-04,32.113155364990234,32.484405517578125,31.60268783569336,31.97393798828125,14.15359115600586,1123769
2010-05-05,31.277843475341797,31.370655059814453,30.164091110229492,30.25690460205078,13.39352798461914,1203500
2010-05-06,29.700029373168945,30.535343170166016,29.60721778869629,30.071279525756836,13.311358451843262,923366
