Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,17.113224029541016,17.614099502563477,17.113224029541016,17.614099502563477,11.507054328918457,24745103
2010-01-05,17.948015213012695,18.198453903198242,16.946264266967773,17.447139739990234,11.397981643676758,24674426
2010-01-06,17.53061866760254,17.948015213012695,17.15496253967285,17.447139739990234,11.397981643676758,11465139
2010-01-07,17.53061866760254,18.031494140625,17.36366081237793,17.447139739990234,11.397981643676758,12103622
2010-01-08,17.781057357788086,18.36541175842285,17.69757843017578,17.948015213012695,11.725194931030273,19848071
2010-01-11,18.198453903198242,18.782806396484375,18.031494140625,18.031494140625,11.779731750488281,18142256
2010-01-12,18.114973068237305,18.198453903198242,17.4054012298584,17.53061866760254,11.452516555786133,8681210
2010-01-13,17.4054012298584,17.488880157470703,16.737567901611328,16.86278533935547,11.016230583190918,9234642
2010-01-14,17.19670295715332,17.69757843017578,17.02974510192871,17.447139739990234,11.397981643676758,9002248
2010-01-15,17.53061866760254,18.031494140625,17.53061866760254,17.781057357788086,11.616124153137207,8166111
2010-01-18,17.781057357788086,17.86453628540039,17.53061866760254,17.53061866760254,11.452516555786133,4937760
2010-01-19,17.781057357788086,18.198453903198242,17.572359085083008,17.781057357788086,11.616124153137207,9710209
2010-01-20,17.948015213012695,18.198453903198242,17.781057357788086,17.86453628540039,11.670660972595215,8116997
2010-01-21,17.86453628540039,18.114973068237305,17.113224029541016,17.238441467285156,11.261639595031738,9639533
2010-01-22,16.69582748413086,16.904525756835938,16.445390701293945,16.65408706665039,10.879890441894531,7722887
2010-01-25,16.19495391845703,16.821046829223633,16.153213500976562,16.445390701293945,10.743550300598145,5752335
2010-01-26,16.48712921142578,16.69582748413086,15.318422317504883,15.318422317504883,10.007318496704102,7690543
2010-01-27,15.44364070892334,15.69407844543457,14.316672325134277,14.692329406738281,9.598299980163574,7214975
2010-01-28,14.85928726196289,15.527119636535645,14.775808334350586,15.527119636535645,10.143658638000488,5038384
2010-01-29,15.27668285369873,16.153213500976562,15.067984580993652,15.902775764465332,10.389068603515625,7793563
2010-02-01,16.153213500976562,16.278432846069336,15.69407844543457,16.236692428588867,10.607213020324707,4270527
